ID,SubjectID,UniqueID,SP,TwinID,MilkDataProcessed_SubjectID,Sex,Race,Year,HowOftenDrinkMilk,DrinkMilk,TestDate,TestingDay,TestingAge,Status_SelfReported,Status_Genotyped,MZDZ,Same_sex,Co_TwinID,HigherFatMilk_temp,LowerFatMilk_temp,TotalCorrect,Correct_FatFirst,Correct_FatSecond,Pyrophosphate_Sweet,Pyrophosphate_Salty,Pyrophosphate_Sour,Pyrophosphate_Bitter,Pyrophosphate_Burn,Pyrophosphate_Like,Pyrophosphate_Intense,Sucralose_Sweet,Sucralose_Salty,Sucralose_Sour,Sucralose_Bitter,Sucralose_Burn,Sucralose_Like,Sucralose_Intense,Chip_1_Fatty,Chip_1_Salty,Chip_1_Crispy,Chip_1_Like,Chip_2_Fatty,Chip_2_Salty,Chip_2_Crispy,Chip_2_Like,Chip_3_Fatty,Chip_3_Salty,Chip_3_Crispy,Chip_3_Like,Chip_4_Fatty,Chip_4_Salty,Chip_4_Crispy,Chip_4_Like,Odor_1_Smell,Odor_1_Like,Odor_1_Intense,Odor_2_Smell,Odor_2_Like,Odor_2_Intense,Menthol_Sweet,Menthol_Salty,Menthol_Sour,Menthol_Bitter,Menthol_Burn,Menthol_Cool,Menthol_Liking,Menthol_Intense,Capsaicin_Sweet,Capsaicin_Salty,Capsaicin_Sour,Capsaicin_Bitter,Capsaicin_Burn,Capsaicin_Cool,Capsaicin_Liking,Capsaicin_Intense,2.5%CornOilNoFA_Fatty,2.5%CornOilNoFA_Salty,2.5%CornOilNoFA_Crispy,2.5%CornOilNoFA_Liking,15%CornOilNoFA_Fatty,15%CornOilNoFA_Salty,15%CornOilNoFA_Crispy,15%CornOilNoFA_Liking,5%CornOilNoFA_Fatty,5%CornOilNoFA_Salty,5%CornOilNoFA_Crispy,5%CornOilNoFA_Liking,10%CornOilNoFA_Fatty,10%CornOilNoFA_Salty,10%CornOilNoFA_Crispy,10%CornOilNoFA_Liking,5%CornOil_02%Palmitic_Fatty,5%CornOil_02%Palmitic_Salty,5%CornOil_02%Palmitic_Crispy,5%CornOil_02%Palmitic_Liking,2.5%CornOil_02%Palmitic_Fatty,2.5%CornOil_02%Palmitic_Salty,2.5%CornOil_02%Palmitic_Crispy,2.5%CornOil_02%Palmitic_Liking,Water_Cool1,Sucrose_Cool2,NaCl_Cool3,PTC_Cool9,PTC_Bitter9,PTC_Intense9,PTC_Like9,Stevia_Like17,Sucrose_Like2,Sucrose_Sweet2
2196,TWA2196,TW-255,1,1,,F,1,,,,8/2/2014,Saturday,35,MZ,,MZ,Same,TWA2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.1,3.8,3.8,3.8,5.6
2197,TWA2197,TW-1537,,1,,,unknown,,,,8/2/2014,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,TWA2198,TW-1538,,2,,,unknown,,,,8/2/2014,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,TWA2199,TW-1339,1,1,,M,1,,,,8/2/2014,Saturday,20,MZ,,MZ,Same,TWA2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,5.6,0,3.8,4.4,4.9
2200,TWA2200,TW-1340,1,2,,M,1,,,,8/2/2014,Saturday,20,MZ,,MZ,Same,TWA2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5.5,0,0.5,7.2,6.7
2201,TWA2201,TW-1139,1,2,,F,1,,,,8/2/2014,Saturday,47,MZ,,MZ,Same,TWA2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7,2.6,6,6,6.4
2202,TWA2202,TW-1138,1,1,,F,1,,,,8/2/2014,Saturday,47,MZ,,MZ,Same,TWA2201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,3.8,3,4.3,4.7
2203,TWA2203,TW-1341,1,1,,F,4,,,,8/2/2014,Saturday,56,MZ,,MZ,Same,TWA2204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.8,5.4,6.7
2204,TWA2204,TW-1342,1,2,,F,4,,,,8/2/2014,Saturday,54,MZ,,MZ,Same,TWA2203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.3,3.8,3.9,4.7,6.1
2205,TWA2205,TW-1343,1,1,,F,4,,,,8/2/2014,Saturday,18,MZ,,MZ,Same,TWA2206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,3.7,0.1,0.1,7.6,5.4
2206,TWA2206,TW-1344,1,2,,F,4,,,,8/2/2014,Saturday,18,MZ,,MZ,Same,TWA2205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.8,3,6.6,5.3
2207,TWA2207,TW-1345,1,1,,F,1,,,,8/2/2014,Saturday,18,DZ,,DZ,Same,TWA2208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.6,0,0,7.6,7.6
2208,TWA2208,TW-1346,1,2,,F,1,,,,8/2/2014,Saturday,18,DZ,,DZ,Same,TWA2207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.8,0,3.8,4.5,4.1
2209,TWA2209,TW-831,1,2,,F,1,,,,8/2/2014,Saturday,39,MZ,,MZ,Same,TWA2210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.5,0.1,1.8,5.7,3.6
2210,TWA2210,TW-830,1,1,,F,1,,,,8/2/2014,Saturday,39,MZ,,MZ,Same,TWA2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,7.4,0.3,4,5.6,4.9
2211,TWA2211,TW-1347,1,1,,M,1,,,,8/2/2014,Saturday,19,MZ,,MZ,Same,TWA2212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.6,0,2.8,3.2,4.1
2212,TWA2212,TW-1348,1,2,,M,1,,,,8/2/2014,Saturday,19,MZ,,MZ,Same,TWA2211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,7.3,0,4.7,5.5,7.6
2213,TWA2213,TW-1349,1,1,,F,1,,,,8/2/2014,Saturday,19,MZ,,MZ,Same,TWA2214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5.3,0,4.9,7.4,4.8
2214,TWA2214,TW-1350,1,2,,F,1,,,,8/2/2014,Saturday,19,MZ,,MZ,Same,TWA2213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,6.8,0,2,6.2,5.2
2215,TWA2215,TW-191,1,1,,F,1,,,,8/2/2014,Saturday,50,MZ,,MZ,Same,TWA2215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,6.4,1.1,4,0.9,5.5
2216,TWA2216,TW-192,1,2,,F,1,,,,8/2/2014,Saturday,50,MZ,,MZ,Same,TWA2216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.3,0.2,5.6,4.8,4.4
2217,TWA2217,TW-1351,1,1,,M,1,,,,8/2/2014,Saturday,45,MZ,,MZ,Same,TWA2218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,7.4,0.2,1.9,2,3.6
2218,TWA2218,TW-1352,1,2,,M,1,,,,8/2/2014,Saturday,45,MZ,,MZ,Same,TWA2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,3,3.1,1.6,1.2,0.8
2219,TWA2219,TW-1353,1,1,,F,1,,,,8/2/2014,Saturday,39,MZ,,MZ,Same,TWA2220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,4,4.6,5.5,2.1
2220,TWA2220,TW-1354,1,2,,F,1,,,,8/2/2014,Saturday,39,MZ,,MZ,Same,TWA2219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.3,3.8,5.9,5.7,7
2221,TWA2221,TW-1355,2,1,,F,6,,,,8/2/2014,Saturday,37,DZ,,DZ,Same,TWA2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.2,5.3,0.2,0.1,6.7
2222,TWA2222,TW-1356,1,2,,F,6,,,,8/2/2014,Saturday,37,DZ,,DZ,Same,TWA2221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.9,0,0,1.9,1.2
2223,TWA2223,TW-1045,1,1,,F,4,,,,8/2/2014,Saturday,74,MZ,,MZ,Same,TWA2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.7,6.5,3.8,6.3,3.9
2224,TWA2224,TW-1046,1,2,,F,4,,,,8/2/2014,Saturday,74,MZ,,MZ,Same,TWA2223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,3.8,3.8,3.8,3.8,0
2225,TWA2225,TW-1357,1,1,,M,1,,,,8/2/2014,Saturday,23,MZ,,MZ,Same,TWA2226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.8,4.2,4.7,4.3
2226,TWA2226,TW-1358,,2,,M,1,,,,8/2/2014,Saturday,23,MZ,,MZ,Same,TWA2226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6,3.8,4.2,5.5,3.1
2227,TWA2227,TW-1359,1,1,,F,1,,,,8/2/2014,Saturday,22,MZ,,MZ,Same,TWA2228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.3,0,2.5,4.6,6.3
2228,TWA2228,TW-1360,1,2,,F,1,,,,8/2/2014,Saturday,22,MZ,,MZ,Same,TWA2227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,5.2,0,3.8,3.8,1.3
2229,TWA2229,TW-1361,1,1,,F,1,,,,8/2/2014,Saturday,23,MZ,,MZ,Same,TWA2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5.8,0,2.9,4.5,4.9
2230,TWA2230,TW-1362,1,2,,F,1,,,,8/2/2014,Saturday,23,MZ,,MZ,Same,TWA2229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.3,0,3.4,3.4,4
2231,TWA2231,TW-1363,1,1,,F,1,,,,8/2/2014,Saturday,34,MZ,,MZ,Same,TWA2232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.4,4.2,2.9,4.8,4.6
2232,TWA2232,TW-1364,1,2,,F,1,,,,8/2/2014,Saturday,34,MZ,,MZ,Same,TWA2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.3,3.7,3.8,5.5,2.5
2233,TWA2233,TW-1365,1,1,,F,4,,,,8/2/2014,Saturday,25,MZ,,MZ,Same,TWA2234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,3.9,3.9,5.7,7.1
2234,TWA2234,TW-1366,1,2,,F,4,,,,8/2/2014,Saturday,25,MZ,,MZ,Same,TWA2233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,3.3,5.3,5.9,5.3
2235,TWA2235,TW-1123,1,2,,F,1,,,,8/2/2014,Saturday,40,DZ,DZ,DZ,Same,TWA2236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.8,1.9,3.9,4.4,4.1
2236,TWA2236,TW-1122,1,1,,F,1,,,,8/2/2014,Saturday,40,DZ,DZ,DZ,Same,TWA2235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,3.7,5.7,6.2,4.8
2237,TWA2237,TW-1367,1,1,,F,1,,,,8/2/2014,Saturday,26,MZ,,MZ,Same,TWA2238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.7,0.3,2.1,1.7
2238,TWA2238,TW-1368,1,2,,F,1,,,,8/2/2014,Saturday,26,MZ,,MZ,Same,TWA2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.4,3.8,4.8,4.3,2.2
2239,TWA2239,TW-766,1,2,,F,1,,,,8/2/2014,Saturday,49,MZ,,MZ,Same,TWA2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,6.6,0.9,4.7,5.9,6.9
2240,TWA2240,TW-765,1,1,,F,1,,,,8/2/2014,Saturday,49,MZ,,MZ,Same,TWA2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.1,0.5,0,5.6,4.9
2241,TWA2241,TW-1369,1,1,,M,1,,,,8/2/2014,Saturday,21,MZ,,MZ,Same,TWA2242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.8,0.9,3.8,4
2242,TWA2242,TW-1370,,2,,M,1,,,,8/2/2014,Saturday,21,MZ,,MZ,Same,TWA2241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.8,4.4,4.5,6
2243,TWA2243,TW-1371,1,1,,M,1,,,,8/2/2014,Saturday,48,MZ,,MZ,Same,TWA2244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.4,0.1,6.7,7.4,7.4
2244,TWA2244,TW-1372,1,2,,M,1,,,,8/2/2014,Saturday,48,MZ,,MZ,Same,TWA2243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.3,0.6,5,5.7,7.1
2245,TWA2245,TW-1373,1,1,,F,1,,,,8/2/2014,Saturday,48,MZ,,MZ,Same,TWA2246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,5,5,2,0.3,3.9
2246,TWA2246,TW-1374,1,2,,F,1,,,,8/2/2014,Saturday,48,MZ,,MZ,Same,TWA2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.5,0,3.5,4.2,7
2247,TWA2247,TW-199,1,1,,F,1,,,,8/2/2014,Saturday,26,DZ,DZ,DZ,Opposite,TWA2248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,7.6,0,5.6,6.1,3.5
2248,TWA2248,TW-200,1,2,,M,1,,,,8/2/2014,Saturday,26,DZ,DZ,DZ,Opposite,TWA2247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.5,0.2,3.8,3.9,7.4
2249,TWA2249,TW-202,1,2,,F,1,,,,8/2/2014,Saturday,26,DZ,DZ,DZ,Opposite,TWA2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.8,3.8,4.6,5.3,6.2
2250,TWA2250,TW-201,1,1,,M,1,,,,8/2/2014,Saturday,26,DZ,DZ,DZ,Opposite,TWA2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.3,5.6,4.6,4.7,4.3
2251,TWA2251,TW-407,1,1,,F,1,,,,8/2/2014,Saturday,46,DZ,MZ,DZ,Same,TWA2252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.8,0.3,4.3,6.5,6.1
2252,TWA2252,TW-408,1,2,,F,1,,,,8/2/2014,Saturday,46,DZ,MZ,DZ,Same,TWA2251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,3.5,2.5,3.8,3.8,5.5
2253,TWA2253,TW-1375,1,1,,F,1,,,,8/2/2014,Saturday,18,MZ,,MZ,Same,TWA2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,5.9,0.1,3.8,5.9,5
2254,TWA2254,TW-1376,1,2,,F,1,,,,8/2/2014,Saturday,18,MZ,,MZ,Same,TWA2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.3,0.1,4.7,4.9,2.1
2255,TWA2255,TW-1377,1,1,,F,4,,,,8/2/2014,Saturday,15,MZ,,MZ,Same,TWA2256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,7.6,0,1.2,6.7,5.4
2256,TWA2256,TW-1378,1,2,,F,4,,,,8/2/2014,Saturday,15,MZ,,MZ,Same,TWA2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.6,0,3.8,7.6,5.5
2257,TWA2257,TW-1379,1,1,,F,1,,,,8/2/2014,Saturday,18,MZ,,MZ,Same,TWA2258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.5,0,5.4,5.1,5
2258,TWA2258,TW-1380,1,2,,F,1,,,,8/2/2014,Saturday,18,MZ,,MZ,Same,TWA2257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,3.8,0,3.8,3.8,4.3
2259,TWA2259,TW-1381,1,1,,M,1,,,,8/2/2014,Saturday,19,MZ,,MZ,Same,TWA2260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.3,0,0,0,0.8
2260,TWA2260,TW-1382,1,2,,M,1,,,,8/2/2014,Saturday,19,MZ,,MZ,Same,TWA2259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7.5,0,2.7,2.9,5.1
2261,TWA2261,TW-1383,1,1,,F,1,,,,8/2/2014,Saturday,72,DZ,,DZ,Opposite,TWA2262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.5,0.4,7.6,6.5,4.5
2262,TWA2262,TW-1384,1,2,,M,1,,,,8/2/2014,Saturday,72,DZ,,DZ,Opposite,TWA2261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,3.4,2.8,3.8,3.8,0.2
2263,TWA2263,TW-987,1,1,,F,4,,,,8/2/2014,Saturday,48,MZ,,MZ,Same,TWA2264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,3.5,0.6,4,5,5.7
2264,TWA2264,TW-988,1,2,,F,4,,,,8/2/2014,Saturday,48,MZ,,MZ,Same,TWA2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,5.2,2.1,3.8,5.9,7.6
2265,TWA2265,TW-450,1,2,,F,1,,,,8/2/2014,Saturday,45,MZ,,MZ,Same,TWA2266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,3.8,2,5.4,5.7,5.7
2266,TWA2266,TW-449,1,1,,F,1,,,,8/2/2014,Saturday,45,MZ,,MZ,Same,TWA2265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,4.5,0.3,2.8,5.6,6.9
2267,TWA2267,TW-836,1,2,,F,1,,,,8/2/2014,Saturday,56,DZ,,DZ,Same,TWA2268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.5,0,3.8,3.8,3
2268,TWA2268,TW-835,1,1,,F,1,,,,8/2/2014,Saturday,56,DZ,,DZ,Same,TWA2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.6,0,3.4,3.1,3.4
2269,TWA2269,TW-838,1,2,,M,1,,,,8/2/2014,Saturday,34,MZ,,MZ,Same,TWA2270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,3.6,0.3,3.7,0.4,1.5
2270,TWA2270,TW-837,1,1,,M,1,,,,8/2/2014,Saturday,34,MZ,,MZ,Same,TWA2269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,3.8,0,3.8,5.6,3.9
2271,TWA2271,TW-1385,1,1,,F,1,,,,8/2/2014,Saturday,32,MZ,,MZ,Same,TWA2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.8,3.8,4.7,5,6.7
2272,TWA2272,TW-1386,1,2,,F,1,,,,8/2/2014,Saturday,32,MZ,,MZ,Same,TWA2271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.8,6.8,7.3,5.6
